data:text/csv;charset=utf-8,29
-1.013403135806322,1.0670131454408167,2.3240697009183466
-0.42271220209598537,1.7808225092977283,-0.5894480940423905
-0.08629647370576858,1.732504760852456,-1.0560697266221046
0.08447802610695361,1.8363322150737047,-0.6154079532723874
0.2270128121241927,1.5351029508769511,-0.5686065276741982
0.15700725574493407,1.7017893045932053,-0.4573065456151962
-0.08258505196720362,2.1071499743938444,-0.4190999298829585
-0.28583646475374697,2.8107553396224976,-0.1565794587869197
-1.0064303741842509,4.395512255984545,0.8268776707626879
-1.4460633159428835,5.679279562124609,1.3731155686318874
-2.548668876029551,9.066717768371104,2.295204694831371
-3.62282926287651,10.755343055486678,2.4309014515221117
-5.149035206070542,13.976748403489589,1.8570359804064034
-5.189890948072075,16.392965496098995,1.1355582738786936
-3.475190431718528,18.01729805152416,0.8909416351985185
-1.9489310047715902,18.163681037402153,0.8104805896479635
0.6563343493573367,18.395295498102904,0.44720140425153077
0.5770131214916706,18.511033170348405,0.20397841188684104
1.9282599726647138,18.580489568412304,-0.424465037112683
3.995672979953885,18.3183127961874,-0.29044191272258757
3.7847301358819005,17.929096036458013,-0.030915801136940715
5.620441004186868,17.912233748984335,0.30632454150915145
10.038353308027983,17.283412114322186,-0.679418872346729
13.016260865312814,16.034713198953867,-2.2189660892814396
19.146348843204976,12.8830506647408,-4.075967582896352
21.79294705532789,11.711834802025557,-4.303174164026975
23.351689240467547,10.999603062748909,-4.891236502799392
29.151581971919533,8.239680669263004,-4.260629153764247
36.44718204792738,-0.035684476843476295,2.1518916179180145
35.454860278594495,-4.807707447980344,5.143799643504619
25.856893945562838,-9.28755949064493,-5.22280011498332
11.749907050788401,-7.388011817723513,-20.41411135548353
6.091175771173835,-5.551535225743055,-20.990452276802063
2.410264321684837,-3.4177512191846966,-8.50435393447876
3.5672096669852733,-3.9576591833800077,3.770216457360983
3.590886310648918,-4.868904844003915,6.532720684033632
1.5789520294755697,-4.5227577029332515,6.205774210256338
0.11079612419009208,-2.969240851226449,2.648471020257473
0.24838556275963783,-2.5904768041893838,1.1634284237094223
1.7981646892428398,-2.6073782546296713,-1.0597533835709094
3.395980409142375,-2.660660055223107,-2.0230692770414054
3.5027620369940995,-2.3666879225477575,-2.2976807295560837
2.4199264685213566,-1.177369124647975,-2.883140776875615
1.5504033958613872,-0.31909400671124455,-2.662003286525607
-0.3407119642794132,0.9753691732272505,-2.0561030932456252
-1.1494108581423759,1.061831943410635,-1.6313497407108544
