data:text/csv;charset=utf-8,12
1.7486156454369424,0.7147650571465491,0.6015086803227663
2.491888711926341,0.6591191577702761,0.3877358735218644
1.347962276544422,0.2766805138736963,-0.5738613794624805
1.1203722490541637,-0.36265725410580635,-0.47065059583485125
1.0757251519456505,-0.49342123056948184,-0.3852618846237659
0.5531777801349759,-0.8357803775340318,-0.8346259468019008
0.20770378908552228,-1.1356535509467125,-1.4529250184059141
0.4556774831086397,-1.1754963165134191,-1.605186540928483
0.4745056638278067,-1.6012451098263263,-1.1920651739984751
1.1492349901188164,-2.0028011266469954,-0.10777706862986088
1.6909332717970014,-2.3636498700261113,0.28904169053584333
2.670990602840483,-3.1979818023175,1.5856027195364235
3.1939187906622886,-3.753441848170757,2.6468200381800533
4.420230517655611,-5.287395629012584,5.262565723660588
5.957231411108374,-6.324464302566647,6.493712031203508
6.705313631445169,-6.378834775179624,6.715862497988343
8.293498768690228,-6.218226864594221,7.731495584803819
9.826150819283724,-5.40594309798181,8.524927351430058
10.543389573067426,-4.4320115563422435,8.032229174438118
10.360971981734037,-2.078912890946865,6.278526142734289
6.264487095987796,-0.5673521436989307,5.654920781415701
3.4114956659212705,0.07026946801245212,5.202842784103751
1.224770050509274,3.3821558819293975,4.437729933989048
1.790023468363285,8.370417757719755,3.231219470530748
0.5148917790235952,10.27670379898548,2.37836696216464
-7.259054598420858,11.680209829705953,-0.16531623440682888
-11.080518427938221,11.992837855273484,-2.262097959521413
-12.811270207643508,12.4598065477252,-3.1902281194508073
-16.206925038093328,10.430187556779384,-4.896024906119704
-16.230868223738668,5.532407915946841,-7.957204036331176
-16.781257542198894,2.4428823966950177,-6.896539383134246
-10.592333928978443,-3.5004321327418086,-2.4034546416699887
-6.501219045832753,-5.78444557147324,-9.761914786216616
-4.65777787553668,-4.423263601741194,-11.868313649982213
-0.06617927608937024,-0.35912674189209937,-8.91090644441247
0.6434647847816348,1.4236907406151293,-6.13005056849122
-0.8930468638494611,2.3900568154364823,-0.21439415356963873
-2.118007176233828,1.7552789027184248,4.55745024612993
-1.9469445071294902,1.4683318463742732,4.904643681383132
0.06020166298449039,0.8220043656378984,2.4500816605493423
1.0653064876534044,0.7081523610085249,0.73330623761788
0.9395223454289138,0.35870939326286316,0.4331573160037398
-0.4055770890302956,-0.09115326608717442,-0.2245265482664108
-1.4819618739284575,-0.48264732309877867,-0.70588616964221
-2.1339798213914034,-0.613260492914915,-1.3370923613533376
-2.4723534058511256,-0.9880483297973871,-1.9504016618460416
