data:text/csv;charset=utf-8,25
-0.16874737789928912,0.039138416689634324,-0.28449907867014407
0.32298779927939175,0.3158978410184383,-1.404116271573305
0.8490186292916536,0.08537059103250504,-2.430376843126118
1.303146837131679,-0.03817454009354114,-2.9782199842348693
1.8802663416072725,-0.49320612651407714,-4.8009074125766755
2.570709735184908,-0.8426181145995855,-6.166452838215232
3.148434219816327,-0.852581874731183,-5.7537657710492605
3.6743165812686085,-0.8843331037789582,-3.288326090109348
2.893217641992867,0.26493162389099595,-1.1240711766373366
1.7911660625271497,0.9023463148534298,0.08243746019005775
-0.21465346209295091,2.0004373201251027,1.8260750249534845
-2.423190000361949,2.6759114003688094,2.9474954678863283
-3.3443004907876253,2.667005040335655,3.4374154123365877
-4.863990476216376,2.115897928994894,4.727196864199638
-6.316732831531763,1.1060708981096743,5.4951966679275035
-6.8488412278920405,0.5129658889949321,5.052523043298721
-7.540556248840689,-0.992006127512455,3.991794677215814
-7.84285285000801,-0.9047603902578354,3.86934669367671
-7.7638991402804844,-0.5713736542999744,4.47120199548006
-7.453511587116122,-0.05721884778141975,5.825514663964509
-7.549823258879781,0.4232306730121374,5.924201832687855
-7.7898145027816295,0.5342237810790539,5.895885254263877
-8.200688383045792,0.5482394469499587,5.467340692752599
-8.179186745333672,-0.01190086567401886,5.421507162338495
-7.982247292172908,-0.3780044608414173,5.696923355364799
-7.404785257869959,-0.6200929692834616,5.769486487272381
-6.196174022740125,-0.14704758726656436,4.501792364054918
-4.134881251896918,0.14347966565191744,4.13816947978735
1.2440468517787753,1.2275947525411843,3.601615209934115
2.8589383557721972,1.2036918989062309,1.673942535638064
4.145695783638954,2.7636247551351785,-4.045638495606184
6.609537381732464,5.54132479737401,-2.1544722820609805
8.516302146425843,6.627715427979827,-1.0942501119345427
13.393024970704316,6.974630338552593,-2.337319350852817
14.856949522030353,6.81519790148735,-3.7223902918249365
15.015916095149516,5.979239244776964,-4.330025930595398
15.122922179406881,2.206743736568093,-6.118386434182525
8.214132971030473,-1.1815543013781309,-9.215974263858795
4.0503941657006735,-1.732661412718892,-10.52167341582179
0.028006197300553322,-1.8189041104108095,-13.349900114727019
0.1013335915789008,-0.14938918195664883,-10.151920065975188
0.9672048637330531,0.5144014747560024,-6.3804690983831875
2.3074679640769955,1.6573615493237972,-0.08550620011091231
2.4985461239889264,2.749226227426529,2.3878818094849583
1.962489866785705,2.906341035199165,2.936149898007512
-0.22998101428002118,2.694442497837543,2.1212501036778093
-0.8871195196270942,1.953041947221756,0.3832929226383567
-1.232595629568398,1.4678314956367016,0.2952449290901422
-0.9247159675717354,0.7681710686415434,1.0372186034187674
0.442054908208549,-0.03855155671238899,0.07114990410879254
1.2343603011533617,-0.42045360951423644,-0.34857962891459465
1.9823321929834783,-0.756302936193347,-1.325821318015456
2.624350724479556,-0.5462222619086504,-2.5938266991391776
3.2286016892477867,-0.42314591733813284,-2.439341216956824
