data:text/csv;charset=utf-8,46
-0.18843086027354,-0.3689700905144214,0.23142741369605063
0.0845373550787568,0.11240122129917145,-1.0140928716361521
0.38241730884760616,-0.057142275413870805,-1.2350970909953116
0.9264195566192269,-0.35252982784509657,-1.4748901819765567
0.7763720568843185,-0.45957449054718014,-0.2105237784096971
0.745693717765063,-0.44464346339702604,0.11694639044813811
0.7605072560153902,-0.26254151388406755,0.09492050966620445
0.4296205201797187,-0.08189268578886985,0.1819359087636694
0.34956089503690596,0.03189209882318973,0.07465626826193184
0.31544571333676574,0.150979666018486,-0.17565708422251045
0.6395987570032478,-0.04384147981405258,0.06638999623060227
0.8888136101938784,-0.03006839052736759,0.14115385305285452
0.908274535858631,-0.04331073393821716,0.5121861367940902
0.9671490418925881,-0.18143442551493644,1.063752682340145
1.2561068535372615,-0.3003179945707321,1.2318974181711673
1.2048356621138752,-0.4957236622929573,1.75730193297863
1.4394883214667438,-0.5979723228901624,3.209371211338043
1.76507899672091,-0.7525210795670747,4.097938007164001
2.1295786638230085,-1.156148641964793,5.804132853239774
2.6577579040408135,-1.5135381848007439,6.8410337690114975
2.8172774348676204,-1.6348358292609453,7.326003397578001
2.657407483167946,-1.6233201635122299,9.288059841382504
2.2009591618172824,-1.6586346379995345,10.349068777972459
1.687613041333109,-1.578628788870573,10.50701243778467
0.9184830645315348,-1.2977449780881405,9.971736517304182
0.3507882448747754,-0.9989975938349962,9.255793064028024
-0.7813567134290933,-0.7725590744674206,8.253519225001334
-0.05082052504643798,-0.7704051113039254,8.04393773241043
0.929547040989995,-0.8689835589557886,7.9018813775599
1.968028796212375,-0.8538812668919563,6.795892312514781
1.4734836761794983,0.04203764526247978,5.77004879733026
1.6324679310858248,0.4974222829043865,5.31595595306456
3.477495493790507,1.0366051476955414,3.4746336746186017
4.943389299362898,2.2294120799720285,1.7888124851383267
5.543224493515491,3.3015701870858667,1.6004561514057218
8.768134634768963,5.590621619984507,2.016122380512953
13.433926305413245,7.713595186454057,-1.284851301984489
14.77316064723134,8.85771261436343,-2.866512590418756
15.77399890049696,10.514092166912555,-4.886219551420211
18.54112435722947,8.0529282635957,-7.618814962041378
19.645808769416806,5.505203098157048,-8.67218185944557
17.682807738238573,-2.022908095130324,-6.854854789093136
8.90866889461875,-4.184263706964254,-12.076474754381179
2.7647376848131415,0.4875082071334123,-17.661746245509384
-8.53930542087257,6.2893222620368,-14.569979669332504
-6.042108081144094,6.975989351946115,-5.812371104753017
-2.9079493471786377,6.233793851560354,-3.5594729352533814
-1.6971400174826383,4.628357719784975,-1.1042647254705429
-3.8904046792745586,4.2223394628584385,1.133897647190094
-3.576502688248455,3.4150182870894668,1.828382717373967
-0.7657697065882384,1.004234909966588,1.8784189601749182
1.8324013053655623,-1.1172387733340263,0.09840601369440555
2.00437758218348,-1.2210802560806273,-0.6338853477925062
0.29537293938398357,-0.5412158319234848,-1.7090806306451558
-0.6538983543820679,-0.173840901646018,-1.987605895602703
-0.6829789029158652,-0.16151859568953514,-1.9758172581315039
-0.2969324437856674,-0.26708500253260137,-2.137791196373105
0.2814943438962102,-0.3229261322200298,-2.0242636013925073
0.3536421730011701,-0.20281389815211295,-1.8965075745731592
0.33892595764547584,-0.05760755483806133,-1.4802695369273424
0.2387532265394926,-0.011450783818960189,-1.5232199131205677
0.1139651096150279,0.16499416284561155,-2.3476631963431833
0.09388429848626255,0.31582711386978624,-1.4028992969989775
