data:text/csv;charset=utf-8,58
1.2564045213095842,-0.09979016152918338,1.5399042136788368
0.05472556966096163,0.18910569079518316,-0.5356324788331985
0.6830880623787641,0.42521804743707176,-1.0956114634156227
0.3488558155074715,0.6778828949511051,-1.3075976790606976
0.15053908264413476,0.1923801824212074,-1.0788953064143656
-0.5153956003598869,-0.09146130912303924,-0.48141456643342967
-0.1689355939477682,0.10740180557668208,-0.8612298760890961
0.0463144457988441,0.2738888373285532,-0.9220224907040595
-0.22485811830833552,0.10595277581214904,-1.1521756466805935
-0.24325360669866203,-0.12167758368849754,-1.469609611225128
-0.48349911762252445,-0.7137251927047967,-1.788945609998703
-1.3567092082321643,-2.318970770344138,-2.8392314925223587
-1.7365910072527824,-4.646646825191378,-3.7055519697487354
-1.974746414029598,-6.198678114515543,-4.974300570455193
-1.6453633607551454,-9.72790964076221,-8.788180228453873
-0.3287487008936703,-13.143680792045593,-12.026865212559699
-0.5679569777242839,-14.513037884926796,-13.667082734858989
-2.185551164805144,-16.166348697555065,-15.264128639429806
-2.64873756223917,-14.810187770855427,-12.794227887427805
-3.262600697222352,-14.154513200581073,-12.029658058148621
-3.2571570448637006,-12.494908256244658,-11.732312941908836
-0.9649841189436614,-8.487405722287297,-12.350830624699592
0.5996548691496253,-5.963018177816272,-12.093068161785602
1.9794903936862944,-3.029323856267333,-9.019595367190242
2.5463684901326893,-1.2732652013480663,-7.729092030793428
2.205865784689784,-0.6514823792815208,-7.647413280016184
3.4951083073705433,0.780174810168147,-4.917258832806349
4.082759727254509,2.304257769858837,-3.252016467104852
